회사명,거래소코드,회계년도,[제조]이자보상배율(이자비용)(IFRS),[제조]* (정상)영업손익(보고서기재)(IFRS),[제조]   이자비용(IFRS),[제조]이자보상배율(이자비용)(IFRS연결),[제조]* (정상)영업손익(보고서기재)(IFRS연결),[제조]   이자비용(IFRS연결)
신일제약(주),012790,2016/12,69.57,11347874,163112,,,
신일제약(주),012790,2017/12,50.71,9238902,182178,,,
신일제약(주),012790,2018/12,27.19,6021456,221467,,,
신일제약(주),012790,2019/12,43.42,9414590,216818,,,
신일제약(주),012790,2020/12,515.23,6821215,13239,,,
신화인터텍(주),056700,2010/12,0.36,3909840,10815330,0.41,4587009,11198820
신화인터텍(주),056700,2011/12,0.38,5984849,15819496,0.62,9872244,15899163
신화인터텍(주),056700,2012/12,0.97,12984971,13341378,1,13508599,13482929
신화인터텍(주),056700,2013/12,1.4,10506268,7503401,1.34,10192197,7606123
신화인터텍(주),056700,2014/12,1.17,6832567,5860235,0.64,3839776,6004378
신화인터텍(주),056700,2015/12,1.02,2959622,2910459,1.7,5272036,3095174
신화인터텍(주),056700,2016/12,3.34,5753201,1720858,3.72,7149832,1923014
신화인터텍(주),056700,2017/12,1.83,3135880,1713354,1.19,2247571,1895381
신화인터텍(주),056700,2018/12,-2.37,-5148966,2170909,-1.04,-2463294,2359008
신화인터텍(주),056700,2019/12,5.82,12002589,2061338,7.46,16338864,2189867
신화인터텍(주),056700,2020/12,7.82,8209196,1049838,7.58,8114705,1070122
신흥에스이씨(주),243840,2010/12,,,,,,
신흥에스이씨(주),243840,2011/12,,,,,,
신흥에스이씨(주),243840,2012/12,,,,,,
신흥에스이씨(주),243840,2013/12,,,,,,
신흥에스이씨(주),243840,2014/12,19.95,6117807,306730,17.8,5458673,306746
신흥에스이씨(주),243840,2015/12,2.12,816408,385588,4.14,1976543,477318
신흥에스이씨(주),243840,2016/12,12.33,6487681,526094,9.15,7108163,776930
신흥에스이씨(주),243840,2017/12,10.83,8610115,795352,7.56,9945734,1315211
신흥에스이씨(주),243840,2018/12,8.49,10902258,1284532,6.75,14132765,2094022
신흥에스이씨(주),243840,2019/12,2.38,6690669,2808008,4.48,20187914,4503133
신흥에스이씨(주),243840,2020/12,1.57,3669812,2330611,5.75,26650906,4638856
쌍용건설(주),012650,2010/12,3.4,63198262,18578597,2.73,102331529,37466274
쌍용건설(주),012650,2011/12,-4.44,-168935469,38013739,-2.81,-136880797,48698963
쌍용건설(주),012650,2012/12,-2.89,-167238038,57871000,-2.39,-159562334,66624739
쌍용건설(주),012650,2013/12,-4.49,-172672080,38437719,-4.45,-173611963,39016304
쌍용정보통신(주),010280,2010/12,6.92,7332816,1059475,7.04,7462826,1059475
쌍용정보통신(주),010280,2011/12,21.81,4756351,218080,22,4797999,218080
쌍용정보통신(주),010280,2012/12,25.14,4312948,171576,27.3,4684526,171576
쌍용정보통신(주),010280,2013/12,7.45,501615,67307,9.47,637665,67307
쌍용정보통신(주),010280,2014/12,-87.22,-10121473,116048,-86.67,-10057414,116048
쌍용정보통신(주),010280,2015/12,-53.87,-7211157,133857,-53.66,-7182968,133857
쌍용정보통신(주),010280,2016/12,-6.33,-1797730,284081,-6.1,-1732047,284081
쌍용정보통신(주),010280,2017/12,-66.91,-6558884,98025,-68.26,-6691632,98025
쌍용정보통신(주),010280,2018/12,17.03,3020975,177420,16.36,2902178,177420
쌍용정보통신(주),010280,2019/12,7.86,535390,68154,6.69,458756,68555
쌍용정보통신(주),010280,2020/12,-302.69,-13534435,44714,-163.53,-10519360,64325
씨비아이(주),013720,2010/12,3.75,1970168,525380,,,
씨비아이(주),013720,2011/12,3.96,2261916,571178,,,
씨비아이(주),013720,2012/12,2.41,1075768,446621,,,
씨비아이(주),013720,2013/12,1.62,766802,473824,,,
씨비아이(주),013720,2014/12,1.37,846119,616614,,,
씨비아이(주),013720,2015/12,2.11,549909,260678,,,
씨비아이(주),013720,2016/12,0.54,102719,190764,,,
씨비아이(주),013720,2017/12,-0.94,-219724,232657,,,
씨비아이(주),013720,2018/12,0.53,108007,201960,,,
씨비아이(주),013720,2019/12,1.09,241443,221291,,,
씨비아이(주),013720,2020/12,-3.84,-2452532,638207,,,
씨아이에스(주),144630,2010/12,,,,,,
씨아이에스(주),144630,2011/12,430.21,7576922,17612,,,
씨아이에스(주),144630,2012/12,136.91,6858463,50094,,,
씨아이에스(주),144630,2013/12,10.67,507835,47603,,,
씨아이에스(주),144630,2014/12,-27.33,-1233216,45116,,,
씨아이에스(주),222080,2015/12,,,,,,
씨아이에스(주),144630,2015/12,20.1,1357988,67565,19.84,1340183,67565
씨아이에스(주),222080,2016/12,,,,,,
씨아이에스(주),222080,2017/12,-83.96,-4496431,53554,-89.66,-4801638,53554
씨아이에스(주),222080,2018/12,-20.98,-12033024,573430,-21.05,-12072372,573430
씨아이에스(주),222080,2019/12,12.45,15394050,1236811,,,
씨아이에스(주),222080,2020/12,13.02,13910777,1068225,,,
씨앤지하이테크(주),264660,2010/12,,,,,,
씨앤지하이테크(주),264660,2011/12,,,,,,
씨앤지하이테크(주),264660,2012/12,,,,,,
씨앤지하이테크(주),264660,2013/12,,,,,,
씨앤지하이테크(주),264660,2014/12,,,,,,
씨앤지하이테크(주),264660,2015/12,81.38,4497327,55263,,,
씨앤지하이테크(주),264660,2016/12,237.23,6502183,27409,,,
씨앤지하이테크(주),264660,2017/12,902.11,10223597,11333,,,
씨앤지하이테크(주),264660,2018/12,8417.21,12070278,1434,,,
씨앤지하이테크(주),264660,2019/12,2143.45,14476833,6754,,,
씨앤지하이테크(주),264660,2020/12,673.55,11930567,17713,,,
씨앤티85(주),056730,2010/12,35.17,12226233,347607,33.45,11628933,347607
씨앤티85(주),056730,2011/12,6.12,5836799,953248,6.25,5953724,953248
씨앤티85(주),056730,2012/12,-3.43,-2517127,734709,-3.22,-2367513,736035
씨앤티85(주),056730,2013/12,-5.77,-5748218,996463,-5.89,-5869435,997034
씨앤티85(주),056730,2014/12,-2.01,-2193261,1091397,-2.04,-2225136,1091637
씨앤티85(주),056730,2015/12,1.15,1137938,992087,1.15,1137938,992087
씨앤티85(주),056730,2016/12,-3.14,-4459152,1418628,,,
씨앤티85(주),056730,2017/12,0.09,341135,3871557,0.06,237447,3872995
씨앤티85(주),056730,2018/12,-2.26,-5221738,2315520,-2.23,-5210714,2335621
씨앤티85(주),056730,2019/12,-1.63,-4692126,2878986,-1.22,-3504602,2878986
씨앤티85(주),056730,2020/12,-3.41,-4763804,1397023,,,
씨에스베어링(주),297090,2010/12,,,,,,
씨에스베어링(주),297090,2011/12,,,,,,
씨에스베어링(주),297090,2012/12,,,,,,
씨에스베어링(주),297090,2013/12,,,,,,
씨에스베어링(주),297090,2014/12,,,,,,
씨에스베어링(주),297090,2015/12,,,,,,
씨에스베어링(주),297090,2016/12,6.29,6575232,1045476,,,
씨에스베어링(주),297090,2017/12,7.07,5406271,764786,,,
씨에스베어링(주),297090,2018/12,5,3376606,675632,,,
씨에스베어링(주),297090,2019/12,14.07,11442967,813482,11.5,10268373,892675
씨에스베어링(주),297090,2020/12,5.22,6974740,1336765,5.98,9507017,1589797
씨유테크(주),376290,2010/12,,,,,,
씨유테크(주),376290,2011/12,,,,,,
씨유테크(주),376290,2012/12,,,,,,
씨유테크(주),376290,2013/12,,,,,,
씨유테크(주),376290,2014/12,,,,,,
씨유테크(주),376290,2015/12,,,,,,
씨유테크(주),376290,2016/12,,,,,,
씨유테크(주),376290,2017/12,,,,,,
씨유테크(주),376290,2018/12,,,,,,
씨유테크(주),376290,2019/12,,,,,,
씨유테크(주),376290,2020/12,94.52,945272,10001,31.24,16035637,513302
씨제이바이오사이언스(주),311690,2015/12,,-2469719,0,,-2586383,0
씨제이바이오사이언스(주),311690,2016/12,999999999,-2172578,0,999999999,-2179994,0
씨제이바이오사이언스(주),311690,2017/12,-4505.38,-2580274,573,-4571.24,-2617994,573
씨제이바이오사이언스(주),311690,2018/12,-4559.94,-3188993,699,-4870.7,-3406324,699
씨제이바이오사이언스(주),311690,2019/12,-95.38,-4323678,45331,-99.69,-4518862,45331
씨제이바이오사이언스(주),311690,2020/12,-4.77,-7740972,1622295,-5.25,-8513223,1622295
씨제이이앤엠(주),130960,2010/12,,-1194221,3449050,,19160369,3449050
씨제이이앤엠(주),130960,2011/12,3.51,45770315,13030013,5.2,70136382,13494643
씨제이이앤엠(주),130960,2012/12,2.07,30969227,14944964,2.43,38946918,16046378
씨제이이앤엠(주),130960,2013/12,1.6,21477407,13445054,3.53,58465620,16543494
씨제이이앤엠(주),130960,2014/12,-0.17,-2388387,14201287,-0.83,-12648421,15208103
씨제이이앤엠(주),130960,2015/12,5.39,66198262,12285100,3.83,52675810,13740870
씨제이이앤엠(주),130960,2016/12,3.94,37824218,9610463,2.26,27971484,12350131
씨제이이앤엠(주),130960,2017/12,6.9,71270246,10328575,4.21,63164415,14999823
씨제이프레시웨이(주),051500,2010/12,5.7,10590775,1857635,5.17,10501608,2030344
씨제이프레시웨이(주),051500,2011/12,9.33,23031759,2468388,9.13,24596977,2695461
씨제이프레시웨이(주),051500,2012/12,3.28,22749244,6935417,3.73,26676984,7148885
씨제이프레시웨이(주),051500,2013/12,1.61,10186693,6308569,1.31,8482636,6483713
씨제이프레시웨이(주),051500,2014/12,6.43,29506794,4587214,5.92,27253640,4606158
씨제이프레시웨이(주),051500,2015/12,7.32,37849612,5173475,6.11,31478229,5153898
씨제이프레시웨이(주),051500,2016/12,4.3,24423614,5685496,3.67,21029157,5728097
씨제이프레시웨이(주),051500,2017/12,5.8,38979257,6720269,6.04,43879878,7264134
씨제이프레시웨이(주),051500,2018/12,5.3,40869154,7707574,5.84,50659237,8669246
씨제이프레시웨이(주),051500,2019/12,3.11,47902830,15415418,3.33,58075352,17448263
씨제이프레시웨이(주),051500,2020/12,0.35,7330697,20935390,-0.2,-3545694,17629972
씨큐브(주),101240,2010/12,4.66,3198178,686634,,,
씨큐브(주),101240,2011/12,4.15,3387556,816513,,,
씨큐브(주),101240,2012/12,3.11,2858650,918413,,,
씨큐브(주),101240,2013/12,4.16,3413806,821081,,,
씨큐브(주),101240,2014/12,5.58,4423262,792182,,,
씨큐브(주),101240,2015/12,10.32,3032258,293704,,,
씨큐브(주),101240,2016/12,15.96,5687135,356227,,,
씨큐브(주),101240,2017/12,13.54,4966774,366695,,,
씨큐브(주),101240,2018/12,15.71,5022814,319657,,,
씨큐브(주),101240,2019/12,21.5,7747327,360389,,,
씨큐브(주),101240,2020/12,10.98,4139802,377038,,,
아미코젠(주),092040,2010/12,11.57,1910562,165068,,,
아미코젠(주),092040,2011/12,2.12,479361,226561,,,
아미코젠(주),092040,2012/12,21.69,5834904,269073,,,
아미코젠(주),092040,2013/12,58.36,8792453,150646,,,
아미코젠(주),092040,2014/12,999999999,9607565,0,377.93,9433141,24960
아미코젠(주),092040,2015/12,223.83,3069207,13712,6.77,2337475,345023
아미코젠(주),092040,2016/12,186.15,2749259,14769,4.46,4177905,935854
아미코젠(주),092040,2017/12,-28.92,-2049631,70880,1.96,1895585,968487
아미코젠(주),092040,2018/12,-23.13,-2169184,93795,2,2225278,1113487
아미코젠(주),092040,2019/12,-0.97,-233317,241313,-1.71,-2183016,1274949
아미코젠(주),092040,2020/12,2.17,941259,433138,2.29,3102951,1355848
아비코전자(주),036010,2010/12,11.58,4721493,407889,5.6,2772912,495273
아비코전자(주),036010,2011/12,7.32,4496879,613983,4.45,3349514,752159
아비코전자(주),036010,2012/12,0.75,494254,662690,-0.34,-278913,811860
아비코전자(주),036010,2013/12,5.95,4469993,750768,4.72,3910738,827857
아비코전자(주),036010,2014/12,9.39,6690681,712482,7.96,6220897,781346
아비코전자(주),036010,2015/12,24.59,8525360,346694,24.2,8396337,346945
아비코전자(주),036010,2016/12,45.4,11113660,244779,44.08,10798790,244985
아비코전자(주),036010,2017/12,54.67,9482341,173444,52.67,9146281,173645
아비코전자(주),036010,2018/12,39.75,8758030,220350,31.93,6557497,205391
아비코전자(주),036010,2019/12,81.6,7974080,97726,-14.65,-2321088,158467
아비코전자(주),036010,2020/12,215.63,7435470,34483,-17.52,-1905333,108761
아스팩오일(주),232360,2010/12,,,,,,
아스팩오일(주),232360,2011/12,,,,,,
아스팩오일(주),232360,2012/12,,,,,,
아스팩오일(주),232360,2013/12,,,,,,
아스팩오일(주),232360,2014/12,,,,,,
아스팩오일(주),232360,2015/12,,,,,,
아스팩오일(주),232360,2016/12,,,,,,
아이디피(주),332370,2017/12,,2567234,147333,,,
아이디피(주),332370,2018/12,145.22,2839966,19556,,,
아이디피(주),332370,2019/12,194.44,4301223,22121,159.27,4178987,26238
아이디피(주),332370,2020/12,130.86,2048161,15652,63.18,2017340,31930
아이스테이션(주),056010,2010/12,-11.6,-40257709,3470544,,,
아이스테이션(주),056010,2011/12,-14.13,-38272047,2707691,,,
아이쓰리시스템(주),214430,2010/12,,,,,,
아이쓰리시스템(주),214430,2011/12,,,,,,
아이쓰리시스템(주),214430,2012/12,,,,,,
아이쓰리시스템(주),214430,2013/12,3.02,2529641,838687,3.02,2528707,838687
아이쓰리시스템(주),214430,2014/12,5.65,4674475,826671,5.64,4658593,826671
아이쓰리시스템(주),214430,2015/12,14.71,5135463,349021,14.66,5118115,349021
아이쓰리시스템(주),214430,2016/12,49.29,6048389,122698,49.29,6047842,122698
아이쓰리시스템(주),214430,2017/12,110.44,9222211,83506,110.43,9221676,83506
아이쓰리시스템(주),214430,2018/12,179.42,8990916,50112,,,
아이쓰리시스템(주),214430,2019/12,-29.85,-2396260,80287,,,
아이쓰리시스템(주),214430,2020/12,11.03,768717,69700,,,
아이이(주),023430,2010/12,6.61,606569,91738,7.58,738344,97412
아이이(주),023430,2011/12,999999999,-2262154,0,-436.87,-2716029,6217
아이이(주),023430,2012/12,-12.09,-2917889,241306,-13.11,-3025036,230791
아이이(주),023430,2013/12,-0.98,-1608413,1649064,2.13,3520492,1649064
아이이(주),023430,2014/12,0.57,223595,391707,-3.07,-1201800,391711
아이이(주),023430,2015/12,-5.27,-1815262,344359,-0.65,-223983,344364
아이이(주),023430,2016/12,-5.42,-3096604,571084,-6.57,-3751118,571084
아이진(주),185490,2011/12,,,,,,
아이진(주),185490,2012/12,-2.69,-1840696,684646,,,
아이진(주),185490,2013/12,-6.06,-3731074,615300,,,
아이진(주),185490,2014/12,-98.68,-3071742,31129,,,
아이진(주),185490,2015/12,-186.14,-5167531,27762,,,
아이진(주),185490,2016/12,-827.08,-8590836,10387,,,
아이진(주),185490,2017/12,-220.35,-9292862,42173,,,
아이진(주),185490,2018/12,-9.23,-8265921,895983,,,
아이진(주),185490,2019/12,-4.27,-9188146,2151349,-4.35,-9354868,2151349
아이진(주),185490,2020/12,-5.01,-12601066,2517372,-5.43,-13674654,2517372
아이큐어(주),175250,2014/12,2.46,1624117,658946,2.46,1624117,658946
아이큐어(주),175250,2015/12,-0.47,-698240,1471923,-0.64,-944689,1471923
아이큐어(주),175250,2016/12,-1.97,-1163063,589879,-5.24,-3092826,589879
아이큐어(주),175250,2017/12,0.66,142627,215992,-1.46,-320828,219734
아이큐어(주),175250,2018/12,-10.02,-7504067,748650,-11.6,-8769416,756253
아이큐어(주),175250,2019/12,-2.44,-6736514,2759098,-2.23,-6291251,2815664
아이큐어(주),175250,2020/12,-7.02,-18517664,2639428,-5.07,-15533658,3065116
아이크래프트(주),052460,2010/12,6.67,1219731,182768,,,
아이크래프트(주),052460,2011/12,4.69,598076,127609,,,
아이크래프트(주),052460,2012/12,76.22,4978149,65312,,,
아이크래프트(주),052460,2013/12,28.84,1342461,46547,26.83,1249069,46547
아이크래프트(주),052460,2014/12,161.56,1524310,9435,166.24,1568472,9435
아이크래프트(주),052460,2015/12,49.94,3506573,70217,49.98,3509340,70217
아이크래프트(주),052460,2016/12,51.13,4516288,88328,51.12,4515399,88328
아이크래프트(주),052460,2017/12,24.36,2503628,102781,16.69,2120094,127039
아이크래프트(주),052460,2018/12,9.74,602604,61870,1.02,171726,168840
아이크래프트(주),052460,2019/12,4.53,343237,75823,0.19,28494,151511
아이크래프트(주),052460,2020/12,-9.81,-398941,40651,1.12,151230,134432
아이텍(주),119830,2010/12,3.39,3408974,1006253,,,
아이텍(주),119830,2011/12,1.53,1763099,1155866,,,
아이텍(주),119830,2012/12,-0.68,-927842,1365919,,,
아이텍(주),119830,2013/12,0.95,941127,987999,,,
아이텍(주),119830,2014/12,1.63,765987,468910,,,
아이텍(주),119830,2015/12,-1.89,-1509388,799296,,,
아이텍(주),119830,2016/12,4.52,2139088,473276,,,
아이텍(주),119830,2017/12,5.75,2481175,431350,,,
아이텍(주),119830,2018/12,1.49,2636060,1774954,1.41,2496083,1774954
아이텍(주),119830,2019/12,1.28,4245486,3325003,0.71,2385089,3378688
아이텍(주),119830,2020/12,2.42,4677467,1932833,1.4,2788217,1991777
아진산업(주),013310,2010/12,3.8,13629553,3584982,2.3,23987455,10444646
아진산업(주),013310,2011/12,3.48,22168528,6369590,1.43,21407438,14986453
아진산업(주),013310,2012/12,2.1,17869905,8508056,1.57,28431670,18058778
아진산업(주),013310,2013/12,0.82,7106899,8683429,1.61,21600052,13420828
아진산업(주),013310,2014/12,2.38,23740423,9983126,1.75,26513470,15109545
아진산업(주),013310,2015/12,2.09,22439187,10717486,2.01,33652051,16725140
아진산업(주),013310,2016/12,2.36,10352694,4388184,2.76,38759058,14024171
아진산업(주),013310,2017/12,1.07,7687008,7202671,1.85,22401556,12106806
아진산업(주),013310,2018/12,-4.06,-17426530,4296054,0.67,8881515,13278503
아진산업(주),013310,2019/12,3.45,20885110,6046597,2.03,27815799,13706200
아진산업(주),013310,2020/12,3.2,15752282,4929839,1.18,14618975,12390207
안국약품(주),001540,2010/12,47.77,16957925,355010,45.71,17686177,386938
안국약품(주),001540,2011/12,11.95,10523591,880559,11.7,10716001,916218
안국약품(주),001540,2012/12,5.98,5418202,906277,5.88,5489102,933724
안국약품(주),001540,2013/12,10.83,9030902,834230,11.82,10134742,857211
안국약품(주),001540,2014/12,19.63,9755503,497007,18.67,9801150,524887
안국약품(주),001540,2015/12,27.66,13736242,496542,20.51,12932996,630453
안국약품(주),001540,2016/12,8.47,5125063,605011,4.71,4164527,884850
안국약품(주),001540,2017/12,20.36,10565921,518945,12.66,10403172,821980
안국약품(주),001540,2018/12,37.5,15471172,412539,21.78,15366115,705628
안국약품(주),001540,2019/12,4.8,3313523,690184,2.34,2417841,1035423
안국약품(주),001540,2020/12,1.47,674905,458371,-0.08,-61210,756886
알리코제약(주),260660,2010/12,,,,,,
알리코제약(주),260660,2011/12,,,,,,
알리코제약(주),260660,2012/12,,,,,,
